serial,year,month,LA_2023,LondInOut,Reg9,MEMS7GR_ALL,wt_final,wt_time,survey_year,survey_wave,period_start,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,respondent_id,any_recent_comparable_activity,any_indoor,any_outdoor,both,indoor_only,outdoor_only,neither_recorded,recent_activity_without_recorded_location,n_recent_activity_flags,n_indoor_flags,n_outdoor_flags
171090137002081.0,2017,25.0,112.0,1.0,3.0,2.0,1.746268489028301,1.166960222968123,2017,2017/18,2017-11-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2017_171090137002081.0,1,0,0,0,0,0,1,1,5,0,0
171090137003282.0,2017,25.0,112.0,1.0,3.0,2.0,1.5326874018435876,1.410889080297116,2017,2017/18,2017-11-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2017_171090137003282.0,1,0,0,0,0,0,1,1,2,0,0
171090147007681.0,2017,25.0,114.0,1.0,3.0,2.0,1.7253127703744189,1.7408506681426008,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147007681.0,1,0,0,0,0,0,1,1,8,0,0
171090147017382.0,2017,25.0,114.0,1.0,3.0,2.0,2.4871883925330858,2.041599580898801,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147017382.0,1,0,0,0,0,0,1,1,2,0,0
171090147018482.0,2017,25.0,114.0,1.0,3.0,2.0,2.650903736618188,3.331318082010088,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147018482.0,1,0,0,0,0,0,1,1,2,0,0
171090147021781.0,2017,25.0,114.0,1.0,3.0,0.0,2.650903736618188,3.331318082010088,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2017_171090147021781.0,0,0,0,0,0,0,1,0,0,0,0
171090147026981.0,2017,25.0,114.0,1.0,3.0,2.0,0.5300686636010542,0.4887774041555203,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147026981.0,1,1,0,0,1,0,0,0,4,4,0
171090147039581.0,2017,25.0,114.0,1.0,3.0,2.0,3.97248013490754,3.912951797508872,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147039581.0,0,0,0,0,0,0,1,0,0,0,0
171090147046981.0,2017,25.0,114.0,1.0,3.0,2.0,0.6896424656582119,0.5600937200520809,2017,2017/18,2017-11-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2017_171090147046981.0,0,0,0,0,0,0,1,0,0,0,0
171090157050181.0,2017,25.0,117.0,2.0,3.0,0.0,2.216651377842189,1.854247568598692,2017,2017/18,2017-11-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2017_171090157050181.0,0,0,0,0,0,0,1,0,0,0,0
171090157050182.0,2017,25.0,117.0,2.0,3.0,2.0,3.119753006308005,2.4900193509224358,2017,2017/18,2017-11-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2017_171090157050182.0,0,0,0,0,0,0,1,0,0,0,0
171090157053481.0,2017,25.0,117.0,2.0,3.0,0.0,1.656905410337934,1.4658250508640764,2017,2017/18,2017-11-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2017_171090157053481.0,0,0,0,0,0,0,1,0,0,0,0
171090157061781.0,2017,25.0,117.0,2.0,3.0,0.0,0.5965422028183531,0.5454227266530645,2017,2017/18,2017-11-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2017_171090157061781.0,0,0,0,0,0,0,1,0,0,0,0
171090167073881.0,2017,25.0,122.0,2.0,3.0,2.0,0.3909624583183247,0.4729749331812178,2017,2017/18,2017-11-01,122,Havering,E09000016,2,Outer London,2.0,Active,2017_171090167073881.0,1,0,0,0,0,0,1,1,1,0,0
171090177080482.0,2017,25.0,126.0,2.0,3.0,2.0,2.09060615134707,1.275742520787799,2017,2017/18,2017-11-01,126,Hillingdon,E09000017,2,Outer London,2.0,Active,2017_171090177080482.0,1,0,0,0,0,0,1,1,6,0,0
171090177083581.0,2017,25.0,126.0,2.0,3.0,2.0,2.0627157689440865,2.7152203130176367,2017,2017/18,2017-11-01,126,Hillingdon,E09000017,2,Outer London,2.0,Active,2017_171090177083581.0,0,0,0,0,0,0,1,0,0,0,0
171090177087681.0,2017,25.0,126.0,2.0,3.0,2.0,1.3191057988931876,1.3286620434683831,2017,2017/18,2017-11-01,126,Hillingdon,E09000017,2,Outer London,2.0,Active,2017_171090177087681.0,0,0,0,0,0,0,1,0,0,0,0
171090177088781.0,2017,25.0,126.0,2.0,3.0,0.0,5.338491876589976,6.295107520044098,2017,2017/18,2017-11-01,126,Hillingdon,E09000017,2,Outer London,0.0,Inactive,2017_171090177088781.0,0,0,0,0,0,0,1,0,0,0,0
171090177093082.0,2017,25.0,126.0,2.0,3.0,2.0,1.7282695875289944,3.3934878137838256,2017,2017/18,2017-11-01,126,Hillingdon,E09000017,2,Outer London,2.0,Active,2017_171090177093082.0,1,0,0,0,0,0,1,1,1,0,0
171090177096382.0,2017,31.0,126.0,2.0,3.0,2.0,2.809711341258247,0.561579660054706,2017,2017/18,2018-05-01,126,Hillingdon,E09000017,2,Outer London,2.0,Active,2017_171090177096382.0,0,0,0,0,0,0,1,0,0,0,0
171090177096481.0,2017,26.0,126.0,2.0,3.0,1.0,1.665422732144664,1.563536902130262,2017,2017/18,2017-12-01,126,Hillingdon,E09000017,2,Outer London,1.0,Insufficiently Active,2017_171090177096481.0,0,0,0,0,0,0,1,0,0,0,0
171090177096482.0,2017,26.0,126.0,2.0,3.0,1.0,1.558613478660756,1.470767108263752,2017,2017/18,2017-12-01,126,Hillingdon,E09000017,2,Outer London,1.0,Insufficiently Active,2017_171090177096482.0,0,0,0,0,0,0,1,0,0,0,0
171090187117181.0,2017,25.0,129.0,2.0,3.0,2.0,0.8119561966497397,0.9331955458465154,2017,2017/18,2017-11-01,129,Hounslow,E09000018,2,Outer London,2.0,Active,2017_171090187117181.0,1,1,1,1,0,0,0,0,11,5,6
171090197122481.0,2017,25.0,135.0,1.0,3.0,0.0,1.3367397917355244,1.6885926832015017,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,0.0,Inactive,2017_171090197122481.0,0,0,0,0,0,0,1,0,0,0,0
171090197124981.0,2017,25.0,135.0,1.0,3.0,2.0,1.7069570017316271,2.045092647131266,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,2.0,Active,2017_171090197124981.0,0,0,0,0,0,0,1,0,0,0,0
171090197124982.0,2017,25.0,135.0,1.0,3.0,2.0,1.3058831438654546,1.6785518437799116,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,2.0,Active,2017_171090197124982.0,1,0,0,0,0,0,1,1,3,0,0
171090197132781.0,2017,25.0,135.0,1.0,3.0,2.0,1.1187633728158364,1.7152583979928242,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,2.0,Active,2017_171090197132781.0,0,0,0,0,0,0,1,0,0,0,0
171090197132782.0,2017,25.0,135.0,1.0,3.0,2.0,2.731950366563334,3.256928876966558,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,2.0,Active,2017_171090197132782.0,0,0,0,0,0,0,1,0,0,0,0
171090197133882.0,2017,25.0,135.0,1.0,3.0,2.0,1.5090365651404052,1.9527794929396167,2017,2017/18,2017-11-01,135,Islington,E09000019,1,Inner London,2.0,Active,2017_171090197133882.0,1,1,0,0,1,0,0,0,3,3,0
171090207142781.0,2017,26.0,136.0,1.0,3.0,2.0,0.6144269000589675,0.6495501307563997,2017,2017/18,2017-12-01,136,Kensington and Chelsea,E09000020,1,Inner London,2.0,Active,2017_171090207142781.0,1,0,0,0,0,0,1,1,2,0,0
171090207155981.0,2017,25.0,136.0,1.0,3.0,2.0,1.536794510116409,1.943194310746278,2017,2017/18,2017-11-01,136,Kensington and Chelsea,E09000020,1,Inner London,2.0,Active,2017_171090207155981.0,1,0,0,0,0,0,1,1,2,0,0
171090207162481.0,2017,27.0,136.0,1.0,3.0,2.0,4.106358327298512,3.411354138522152,2017,2017/18,2018-01-01,136,Kensington and Chelsea,E09000020,1,Inner London,2.0,Active,2017_171090207162481.0,1,0,1,0,0,1,0,0,1,0,1
171090207162482.0,2017,27.0,136.0,1.0,3.0,0.0,0.7506370456712093,0.6763987939862853,2017,2017/18,2018-01-01,136,Kensington and Chelsea,E09000020,1,Inner London,0.0,Inactive,2017_171090207162482.0,0,0,0,0,0,0,1,0,0,0,0
171090217177881.0,2017,25.0,139.0,2.0,3.0,2.0,2.085884776188334,4.511891452263,2017,2017/18,2017-11-01,139,Kingston upon Thames,E09000021,2,Outer London,2.0,Active,2017_171090217177881.0,0,0,0,0,0,0,1,0,0,0,0
171090217185581.0,2017,25.0,139.0,2.0,3.0,2.0,1.3977841039206689,2.53253886727774,2017,2017/18,2017-11-01,139,Kingston upon Thames,E09000021,2,Outer London,2.0,Active,2017_171090217185581.0,0,0,0,0,0,0,1,0,0,0,0
171090217186081.0,2017,25.0,139.0,2.0,3.0,1.0,1.6353802060827003,2.5053907667242483,2017,2017/18,2017-11-01,139,Kingston upon Thames,E09000021,2,Outer London,1.0,Insufficiently Active,2017_171090217186081.0,1,1,0,0,1,0,0,0,3,2,0
171090217192381.0,2017,25.0,139.0,2.0,3.0,1.0,0.3270991876574879,0.5688993117715619,2017,2017/18,2017-11-01,139,Kingston upon Thames,E09000021,2,Outer London,1.0,Insufficiently Active,2017_171090217192381.0,0,0,0,0,0,0,1,0,0,0,0
171090227195881.0,2017,25.0,142.0,1.0,3.0,2.0,9.777697023085484,7.75510704711495,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,2.0,Active,2017_171090227195881.0,1,0,0,0,0,0,1,1,3,0,0
171090227195882.0,2017,25.0,142.0,1.0,3.0,0.0,0.9495230781211964,1.0101019738777075,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,0.0,Inactive,2017_171090227195882.0,0,0,0,0,0,0,1,0,0,0,0
171090227205881.0,2017,25.0,142.0,1.0,3.0,2.0,2.9251941240929877,2.3304306423931718,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,2.0,Active,2017_171090227205881.0,1,0,0,0,0,0,1,1,2,0,0
171090227210082.0,2017,25.0,142.0,1.0,3.0,2.0,2.6551838301784434,1.1176134293965785,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,2.0,Active,2017_171090227210082.0,0,0,0,0,0,0,1,0,0,0,0
171090227216182.0,2017,25.0,142.0,1.0,3.0,2.0,3.026145726393034,1.599014887308176,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,2.0,Active,2017_171090227216182.0,1,0,0,0,0,0,1,1,3,0,0
171090227222481.0,2017,25.0,142.0,1.0,3.0,0.0,8.637734924395117,7.412048689111359,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,0.0,Inactive,2017_171090227222481.0,0,0,0,0,0,0,1,0,0,0,0
171090227224981.0,2017,25.0,142.0,1.0,3.0,2.0,2.4687242617900167,1.838354400096543,2017,2017/18,2017-11-01,142,Lambeth,E09000022,1,Inner London,2.0,Active,2017_171090227224981.0,1,0,0,0,0,0,1,1,2,0,0
171090237235081.0,2017,25.0,147.0,1.0,3.0,2.0,0.8853845655579522,0.8231091786069976,2017,2017/18,2017-11-01,147,Lewisham,E09000023,1,Inner London,2.0,Active,2017_171090237235081.0,0,0,0,0,0,0,1,0,0,0,0
171090237236681.0,2017,25.0,147.0,1.0,3.0,2.0,4.737326205272914,4.878829618384294,2017,2017/18,2017-11-01,147,Lewisham,E09000023,1,Inner London,2.0,Active,2017_171090237236681.0,1,0,0,0,0,0,1,1,12,0,0
171090247238581.0,2017,25.0,160.0,2.0,3.0,2.0,1.6011660608782194,1.2593527785148764,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,2.0,Active,2017_171090247238581.0,0,0,0,0,0,0,1,0,0,0,0
171090247238881.0,2017,25.0,160.0,2.0,3.0,2.0,2.4915668645900397,1.3954423183273414,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,2.0,Active,2017_171090247238881.0,0,0,0,0,0,0,1,0,0,0,0
171090247244181.0,2017,25.0,160.0,2.0,3.0,2.0,0.921116661580569,0.6997489750229636,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,2.0,Active,2017_171090247244181.0,1,0,0,0,0,0,1,1,5,0,0
171090247247081.0,2017,25.0,160.0,2.0,3.0,2.0,0.2398961222187564,0.1901885310574205,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,2.0,Active,2017_171090247247081.0,1,0,0,0,0,0,1,1,2,0,0
171090247247881.0,2017,25.0,160.0,2.0,3.0,0.0,2.253920395107659,1.5860147548934946,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,0.0,Inactive,2017_171090247247881.0,0,0,0,0,0,0,1,0,0,0,0
171090247248681.0,2017,25.0,160.0,2.0,3.0,2.0,5.63653173255583,4.926336889462427,2017,2017/18,2017-11-01,160,Merton,E09000024,2,Outer London,2.0,Active,2017_171090247248681.0,0,0,0,0,0,0,1,0,0,0,0
171090257253381.0,2017,25.0,171.0,1.0,3.0,0.0,0.609688605232972,0.5328397208571037,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257253381.0,0,0,0,0,0,0,1,0,0,0,0
171090257253382.0,2017,25.0,171.0,1.0,3.0,0.0,2.196222968524187,1.792586766087219,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257253382.0,0,0,0,0,0,0,1,0,0,0,0
171090257255581.0,2017,25.0,171.0,1.0,3.0,1.0,5.372417887995878,4.937827190972922,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,1.0,Insufficiently Active,2017_171090257255581.0,0,0,0,0,0,0,1,0,0,0,0
171090257256382.0,2017,25.0,171.0,1.0,3.0,1.0,3.79615708338743,2.6093970354064324,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,1.0,Insufficiently Active,2017_171090257256382.0,0,0,0,0,0,0,1,0,0,0,0
171090257257981.0,2017,25.0,171.0,1.0,3.0,0.0,0.9648309097242884,0.9093433680568708,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257257981.0,0,0,0,0,0,0,1,0,0,0,0
171090257262881.0,2017,25.0,171.0,1.0,3.0,0.0,2.2544359612141265,1.1960285695020716,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257262881.0,0,0,0,0,0,0,1,0,0,0,0
171090257264381.0,2017,25.0,171.0,1.0,3.0,0.0,7.215123840780658,6.567850737117852,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257264381.0,0,0,0,0,0,0,1,0,0,0,0
171090257264382.0,2017,25.0,171.0,1.0,3.0,0.0,10.311449726930835,10.106176246691964,2017,2017/18,2017-11-01,171,Newham,E09000025,1,Inner London,0.0,Inactive,2017_171090257264382.0,0,0,0,0,0,0,1,0,0,0,0
171090267276381.0,2017,25.0,196.0,2.0,3.0,2.0,7.034013079792963,5.7428377578847165,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267276381.0,1,0,0,0,0,0,1,1,1,0,0
171090267277481.0,2017,25.0,196.0,2.0,3.0,1.0,1.0052373066393598,1.0224540348123146,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,1.0,Insufficiently Active,2017_171090267277481.0,1,0,0,0,0,0,1,1,2,0,0
171090267277482.0,2017,25.0,196.0,2.0,3.0,2.0,2.419331564527812,1.976559379010028,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267277482.0,1,0,0,0,0,0,1,1,2,0,0
171090267285981.0,2017,25.0,196.0,2.0,3.0,2.0,3.7309004385197695,2.822315799802836,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267285981.0,0,0,0,0,0,0,1,0,0,0,0
171090267285982.0,2017,25.0,196.0,2.0,3.0,0.0,6.812044834690879,4.920670358596967,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,0.0,Inactive,2017_171090267285982.0,0,0,0,0,0,0,1,0,0,0,0
171090267290181.0,2017,25.0,196.0,2.0,3.0,2.0,5.039572238324873,4.047864916828164,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267290181.0,0,0,0,0,0,0,1,0,0,0,0
171090267290182.0,2017,25.0,196.0,2.0,3.0,2.0,2.38323081575144,2.813678848734051,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267290182.0,0,0,0,0,0,0,1,0,0,0,0
171090267300681.0,2017,25.0,196.0,2.0,3.0,1.0,1.28436222048806,1.0433899312266648,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,1.0,Insufficiently Active,2017_171090267300681.0,0,0,0,0,0,0,1,0,0,0,0
171090267302981.0,2017,25.0,196.0,2.0,3.0,2.0,3.54037504260502,2.896059405819537,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267302981.0,1,1,0,0,1,0,0,0,5,5,0
171090267304381.0,2017,25.0,196.0,2.0,3.0,2.0,0.5868480395358189,0.4070413013088607,2017,2017/18,2017-11-01,196,Redbridge,E09000026,2,Outer London,2.0,Active,2017_171090267304381.0,1,0,0,0,0,0,1,1,1,0,0
171090277311082.0,2017,25.0,201.0,2.0,3.0,2.0,2.412065507799659,1.5475104532866777,2017,2017/18,2017-11-01,201,Richmond upon Thames,E09000027,2,Outer London,2.0,Active,2017_171090277311082.0,0,0,0,0,0,0,1,0,0,0,0
171090277311881.0,2017,25.0,201.0,2.0,3.0,1.0,2.154108568537289,3.668700656418487,2017,2017/18,2017-11-01,201,Richmond upon Thames,E09000027,2,Outer London,1.0,Insufficiently Active,2017_171090277311881.0,0,0,0,0,0,0,1,0,0,0,0
171090277311882.0,2017,25.0,201.0,2.0,3.0,1.0,2.154108568537289,3.668700656418487,2017,2017/18,2017-11-01,201,Richmond upon Thames,E09000027,2,Outer London,1.0,Insufficiently Active,2017_171090277311882.0,0,0,0,0,0,0,1,0,0,0,0
171090287318481.0,2017,25.0,241.0,1.0,3.0,2.0,1.263340987598471,2.2561219899039497,2017,2017/18,2017-11-01,241,Southwark,E09000028,1,Inner London,2.0,Active,2017_171090287318481.0,1,0,0,0,0,0,1,1,1,0,0
171090297332681.0,2017,25.0,255.0,2.0,3.0,1.0,1.6722247252643083,2.2327250721436007,2017,2017/18,2017-11-01,255,Sutton,E09000029,2,Outer London,1.0,Insufficiently Active,2017_171090297332681.0,0,0,0,0,0,0,1,0,0,0,0
171090297335681.0,2017,26.0,255.0,2.0,3.0,0.0,2.5209437890877093,1.7039512880629974,2017,2017/18,2017-12-01,255,Sutton,E09000029,2,Outer London,0.0,Inactive,2017_171090297335681.0,0,0,0,0,0,0,1,0,0,0,0
171090307350581.0,2017,25.0,272.0,1.0,3.0,1.0,0.5502128625383045,0.658021735334643,2017,2017/18,2017-11-01,272,Tower Hamlets,E09000030,1,Inner London,1.0,Insufficiently Active,2017_171090307350581.0,0,0,0,0,0,0,1,0,0,0,0
171090307351981.0,2017,25.0,272.0,1.0,3.0,2.0,4.418940863189979,3.919020133593743,2017,2017/18,2017-11-01,272,Tower Hamlets,E09000030,1,Inner London,2.0,Active,2017_171090307351981.0,1,1,0,0,1,0,0,0,1,1,0
171090307354181.0,2017,25.0,272.0,1.0,3.0,2.0,1.1941169939233889,2.0719685596414394,2017,2017/18,2017-11-01,272,Tower Hamlets,E09000030,1,Inner London,2.0,Active,2017_171090307354181.0,1,1,0,0,1,0,0,0,6,5,0
171090317365081.0,2017,25.0,279.0,2.0,3.0,0.0,2.3412841028404707,1.8026631321169189,2017,2017/18,2017-11-01,279,Waltham Forest,E09000031,2,Outer London,0.0,Inactive,2017_171090317365081.0,0,0,0,0,0,0,1,0,0,0,0
171090317368581.0,2017,25.0,279.0,2.0,3.0,2.0,2.1911295105258435,1.6029081645503096,2017,2017/18,2017-11-01,279,Waltham Forest,E09000031,2,Outer London,2.0,Active,2017_171090317368581.0,1,1,1,1,0,0,0,0,5,4,1
171090317371281.0,2017,25.0,279.0,2.0,3.0,0.0,6.570977720638822,6.812951529806651,2017,2017/18,2017-11-01,279,Waltham Forest,E09000031,2,Outer London,0.0,Inactive,2017_171090317371281.0,0,0,0,0,0,0,1,0,0,0,0
171090317371681.0,2017,25.0,279.0,2.0,3.0,2.0,2.595109851869257,2.249544121108542,2017,2017/18,2017-11-01,279,Waltham Forest,E09000031,2,Outer London,2.0,Active,2017_171090317371681.0,0,0,0,0,0,0,1,0,0,0,0
171090317371682.0,2017,25.0,279.0,2.0,3.0,2.0,3.1914277956271286,2.8781662092167117,2017,2017/18,2017-11-01,279,Waltham Forest,E09000031,2,Outer London,2.0,Active,2017_171090317371682.0,1,0,0,0,0,0,1,1,6,0,0
171090327381281.0,2017,25.0,280.0,1.0,3.0,0.0,4.052830667147073,3.389287261358854,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,0.0,Inactive,2017_171090327381281.0,0,0,0,0,0,0,1,0,0,0,0
171090327392981.0,2017,25.0,280.0,1.0,3.0,1.0,0.4766622017707231,0.4767857358695985,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,1.0,Insufficiently Active,2017_171090327392981.0,0,0,0,0,0,0,1,0,0,0,0
171090327393081.0,2017,27.0,280.0,1.0,3.0,2.0,0.5134491441482446,0.4782654577080736,2017,2017/18,2018-01-01,280,Wandsworth,E09000032,1,Inner London,2.0,Active,2017_171090327393081.0,0,0,0,0,0,0,1,0,0,0,0
171090327393882.0,2017,25.0,280.0,1.0,3.0,0.0,3.893934720445783,1.7965461085490428,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,0.0,Inactive,2017_171090327393882.0,0,0,0,0,0,0,1,0,0,0,0
171090327395681.0,2017,25.0,280.0,1.0,3.0,2.0,0.9488846824406236,0.7692357086999679,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,2.0,Active,2017_171090327395681.0,1,1,0,0,1,0,0,0,3,2,0
171090327396881.0,2017,25.0,280.0,1.0,3.0,2.0,0.5682077893732184,0.5572192174130838,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,2.0,Active,2017_171090327396881.0,1,0,0,0,0,0,1,1,1,0,0
171090327398082.0,2017,25.0,280.0,1.0,3.0,2.0,8.929113980246244,3.787898735920077,2017,2017/18,2017-11-01,280,Wandsworth,E09000032,1,Inner London,2.0,Active,2017_171090327398082.0,0,0,0,0,0,0,1,0,0,0,0
171090337401381.0,2017,25.0,293.0,1.0,3.0,2.0,0.8046783036429699,0.8364716623091103,2017,2017/18,2017-11-01,293,Westminster,E09000033,1,Inner London,2.0,Active,2017_171090337401381.0,1,0,0,0,0,0,1,1,5,0,0
171090337406481.0,2017,25.0,293.0,1.0,3.0,2.0,0.3037166859727969,0.3397746964277652,2017,2017/18,2017-11-01,293,Westminster,E09000033,1,Inner London,2.0,Active,2017_171090337406481.0,1,0,0,0,0,0,1,1,4,0,0
171190026466381.0,2017,26.0,8.0,2.0,3.0,0.0,2.948246161148308,2.632526810678048,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,2017_171190026466381.0,0,0,0,0,0,0,1,0,0,0,0
171190026470381.0,2017,26.0,8.0,2.0,3.0,2.0,1.2163126372015622,0.8338473634125333,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026470381.0,1,0,0,0,0,0,1,1,1,0,0
171190026470382.0,2017,26.0,8.0,2.0,3.0,2.0,0.5376895272804848,0.4935432891866807,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026470382.0,1,0,0,0,0,0,1,1,1,0,0
171190026470681.0,2017,26.0,8.0,2.0,3.0,1.0,1.6359190967453758,1.510401147654539,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,1.0,Insufficiently Active,2017_171190026470681.0,0,0,0,0,0,0,1,0,0,0,0
171190026471281.0,2017,26.0,8.0,2.0,3.0,1.0,1.4729882152571068,1.151735922522928,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,1.0,Insufficiently Active,2017_171190026471281.0,0,0,0,0,0,0,1,0,0,0,0
171190026472281.0,2017,25.0,8.0,2.0,3.0,2.0,0.6244994874729948,0.924620724805288,2017,2017/18,2017-11-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026472281.0,0,0,0,0,0,0,1,0,0,0,0
171190026472581.0,2017,26.0,8.0,2.0,3.0,0.0,4.2586599342824085,3.36732393982412,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,2017_171190026472581.0,0,0,0,0,0,0,1,0,0,0,0
171190026475381.0,2017,25.0,8.0,2.0,3.0,2.0,1.0537795790823985,1.3911216742598451,2017,2017/18,2017-11-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026475381.0,1,0,0,0,0,0,1,1,1,0,0
171190026475382.0,2017,25.0,8.0,2.0,3.0,2.0,1.813521068536101,2.204416724702102,2017,2017/18,2017-11-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026475382.0,1,1,0,0,1,0,0,0,2,2,0
171190026475782.0,2017,25.0,8.0,2.0,3.0,0.0,0.90532268210111,1.8542713086414055,2017,2017/18,2017-11-01,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,2017_171190026475782.0,0,0,0,0,0,0,1,0,0,0,0
171190026476582.0,2017,26.0,8.0,2.0,3.0,2.0,0.7576692861110329,0.6954015916190889,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026476582.0,1,0,0,0,0,0,1,1,2,0,0
171190026476681.0,2017,26.0,8.0,2.0,3.0,1.0,1.3089945642327876,1.4995413032554,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,1.0,Insufficiently Active,2017_171190026476681.0,1,1,0,0,1,0,0,0,1,1,0
171190026476682.0,2017,26.0,8.0,2.0,3.0,0.0,0.7639931929132129,0.587919229244588,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,2017_171190026476682.0,0,0,0,0,0,0,1,0,0,0,0
171190026477281.0,2017,25.0,8.0,2.0,3.0,2.0,1.1190281968923592,2.34910473640507,2017,2017/18,2017-11-01,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,2017_171190026477281.0,1,0,0,0,0,0,1,1,6,0,0
171190026477782.0,2017,26.0,8.0,2.0,3.0,0.0,2.157413892848907,1.906454680292965,2017,2017/18,2017-12-01,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,2017_171190026477782.0,0,0,0,0,0,0,1,0,0,0,0
