series_id,year,LA_2023,age_group_code,age_group,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_129__age_2,6,129,2,16-24,0.09928207712349742,0.9007179228765027,35,55.577266871796624,132.57883307356107,23.298082516875606,2,5.517826495878911,33,50.05944037591772,False,True,False,True,True,6,1.0,True,True
borough_129__age_2,7,129,2,16-24,0.1206982868447039,0.8793017131552961,30,53.19664548054142,124.08524301366252,22.805960013076017,5,6.42074397538641,25,46.77590150515501,False,False,False,True,True,6,1.0,True,True
borough_129__age_2,8,129,2,16-24,0.2038231836162495,0.7961768163837504,38,63.965223866219524,149.797884591587,27.313802697620808,10,13.037595569138967,28,50.92762829708055,False,False,False,True,True,6,1.0,True,True
borough_129__age_3,3,129,3,25-34,0.15727672979815685,0.8427232702018431,54,161.54502304983245,761.3105192523109,34.27877825437217,7,25.40727294044552,47,136.13775010938693,False,False,False,True,True,6,1.0,True,True
borough_129__age_3,4,129,3,25-34,0.012192282076901977,0.987807717923098,51,98.92076448954612,282.64623256476085,34.62037175731398,2,1.2060698639193346,49,97.71469462562678,False,True,False,True,True,6,1.0,True,True
borough_129__age_3,5,129,3,25-34,0.11589351159966679,0.8841064884003332,61,90.2972609496824,258.009507284715,31.60191816504458,7,10.464866659290156,54,79.83239429039224,False,False,False,True,True,6,1.0,True,True
borough_129__age_3,6,129,3,25-34,0.05328394266501301,0.946716057334987,66,109.60892110449264,324.70391519534195,37.00021780908677,3,5.84039546770572,63,103.76852563678692,False,True,False,True,True,6,1.0,True,True
borough_129__age_3,7,129,3,25-34,0.08326722220434365,0.9167327777956563,63,118.85815934588189,461.928255258053,30.583238592319827,3,9.896988765052832,60,108.96117058082905,False,True,False,True,True,6,1.0,True,True
borough_129__age_3,8,129,3,25-34,0.36268719203777167,0.6373128079622283,57,115.89378691287232,527.0822760534694,25.482491928155294,15,42.03319215005351,42,73.8605947628188,False,False,False,True,True,6,1.0,True,True
borough_129__age_4,3,129,4,35-44,0.01906563276000097,0.9809343672399992,80,142.9514771397418,439.5185022919789,46.494344856633035,3,2.7254603656459913,77,140.22601677409583,False,True,False,True,True,6,1.0,True,True
borough_129__age_4,4,129,4,35-44,0.08494584041228849,0.9150541595877115,79,159.4904107722128,584.0881552938441,43.550260175182274,8,13.548046980746726,71,145.94236379146608,False,False,False,True,True,6,1.0,True,True
borough_129__age_4,5,129,4,35-44,0.10839493837347701,0.8916050616265231,104,122.0523063972177,255.89677919611438,58.213962456572055,13,13.229852230267147,91,108.82245416695056,False,False,False,True,True,6,1.0,True,True
borough_129__age_4,6,129,4,35-44,0.12224929458964527,0.8777507054103547,106,131.11984639232483,342.199218794454,50.240950807879216,8,16.029308728164356,98,115.09053766416048,False,False,False,True,True,6,1.0,True,True
borough_129__age_4,7,129,4,35-44,0.07983616996452421,0.9201638300354757,109,153.73956254484997,371.1926078486172,63.67544124456596,10,12.273977845602243,99,141.46558469924773,False,False,False,True,True,6,1.0,True,True
borough_129__age_4,8,129,4,35-44,0.16932910104447674,0.8306708989555233,76,131.92196035223046,357.4233302196249,48.691291675005225,10,22.338226954468286,66,109.58373339776217,False,False,False,True,True,6,1.0,True,True
borough_129__age_5,3,129,5,45-54,0.0955893356530407,0.9044106643469592,51,72.59796013669501,157.87418222145496,33.38395006611098,7,6.939590779232608,44,65.65836935746239,False,False,False,True,True,6,1.0,True,True
borough_129__age_5,4,129,5,45-54,0.05722973116324286,0.9427702688367572,55,67.39305492049364,165.87731727801105,27.380620364775716,5,3.856886415369513,50,63.53616850512413,False,False,False,True,True,6,1.0,True,True
borough_129__age_5,5,129,5,45-54,0.17455714498063482,0.8254428550193653,55,81.06119436997508,195.7425964183642,33.56917376656607,7,14.14981065794316,48,66.91138371203193,False,False,False,True,True,6,1.0,True,True
borough_129__age_5,6,129,5,45-54,0.036038417776057166,0.9639615822239428,88,108.11339877325287,229.23317981667935,50.989594977707156,4,3.8962358321799533,84,104.21716294107291,False,True,False,True,True,6,1.0,True,True
borough_129__age_5,7,129,5,45-54,0.09065088198133668,0.9093491180186632,62,91.58931992696523,212.06454268741356,39.556841602930874,8,8.302652631450213,54,83.28666729551502,False,False,False,True,True,6,1.0,True,True
borough_129__age_5,8,129,5,45-54,0.21077943564197413,0.7892205643580259,82,121.04723273610331,261.8131432520982,55.965229136566414,17,25.51426740213855,65,95.53296533396477,False,False,False,True,True,6,1.0,True,True
borough_129__age_6,3,129,6,55-64,0.1674643125340806,0.8325356874659193,48,58.66451666824336,135.0308050610711,25.486965839847326,4,9.824212953991486,44,48.84030371425187,False,True,False,True,True,6,1.0,True,True
borough_129__age_6,4,129,6,55-64,0.24259851611739294,0.7574014838826071,56,80.44409816783946,188.08631319729201,34.405762014426905,10,19.51561884591974,46,60.92847932191972,False,False,False,True,True,6,1.0,True,True
borough_129__age_6,5,129,6,55-64,0.2642111301444128,0.7357888698555872,52,92.32912248080576,285.51947189335715,29.85669173995823,12,24.394381795895598,40,67.93474068491017,False,False,False,True,True,6,1.0,True,True
borough_129__age_6,6,129,6,55-64,0.07529011239724134,0.9247098876027587,71,97.48897858964472,229.61683346504935,41.391133232829176,6,7.339956155506606,65,90.14902243413812,False,False,False,True,True,6,1.0,True,True
borough_129__age_6,7,129,6,55-64,0.09178409727496178,0.9082159027250382,54,68.82381056508457,139.79879804495624,33.88238645067193,7,6.316931323739265,47,62.5068792413453,False,False,False,True,True,6,1.0,True,True
borough_129__age_6,8,129,6,55-64,0.15832628417671765,0.8416737158232823,75,115.85527752172496,306.4778758945341,43.79580513098724,13,18.342935592277115,62,97.51234192944784,False,False,False,True,True,6,1.0,True,True
borough_129__age_7,3,129,7,65-74,0.0,1.0,39,46.24991190143302,94.36384949167925,22.668154832735308,0,0.0,39,46.24991190143302,False,True,True,True,True,6,1.0,True,True
borough_129__age_7,4,129,7,65-74,0.09771064511580813,0.9022893548841919,53,48.06023087891224,68.11299523565036,33.91108824598287,3,4.695996163593198,50,43.36423471531905,False,True,False,True,True,6,1.0,True,True
borough_129__age_7,5,129,7,65-74,0.11603713245682178,0.8839628675431782,41,50.63587589008201,78.00778220715924,32.868412030312484,5,5.875641837724634,36,44.760234052357376,False,False,False,True,True,6,1.0,True,True
borough_129__age_7,6,129,7,65-74,0.03001377864465358,0.9699862213553464,34,33.88696856357335,41.763986102968566,27.49561872751858,1,1.0170759734054249,33,32.86989259016792,False,True,False,True,True,6,1.0,True,True
borough_129__age_7,7,129,7,65-74,0.08270003431168291,0.9172999656883172,48,68.83871060558018,157.23919902921327,30.13732012815969,5,5.69296372905349,43,63.14574687652669,False,False,False,True,True,6,1.0,True,True
borough_129__age_7,8,129,7,65-74,0.045379373936716316,0.9546206260632837,32,28.822481988407564,35.53670044990652,23.37683176700958,1,1.3079461879362178,31,27.514535800471347,False,True,False,True,True,6,1.0,True,True
borough_129__age_8,3,129,8,75-84,0.0,1.0,20,23.62982795742859,35.564610045479554,15.700123481844429,0,0.0,20,23.62982795742859,True,True,True,True,True,6,1.0,True,True
borough_129__age_8,4,129,8,75-84,0.0,1.0,18,14.996705060139037,15.544780435598172,14.467953638365138,0,0.0,18,14.996705060139037,True,True,True,True,True,6,1.0,True,True
borough_129__age_8,5,129,8,75-84,0.22363539287588066,0.7763646071241194,12,27.68529540934457,84.0234761619381,9.122159864291381,2,6.191411915753588,10,21.49388349359098,True,True,False,True,True,6,1.0,True,True
borough_129__age_8,6,129,8,75-84,0.21250000512373463,0.7874999948762654,11,29.95916292289636,119.0082993109607,7.541923111558853,2,6.366322274618277,9,23.592840648278084,True,True,False,True,True,6,1.0,True,True
borough_129__age_8,7,129,8,75-84,0.10684845443819217,0.8931515455618078,10,15.337470877916138,26.07484106416954,9.02164704866314,1,1.6387850582961216,9,13.698685819620016,True,True,False,True,True,6,1.0,True,True
borough_129__age_8,8,129,8,75-84,0.044693191342130775,0.9553068086578692,17,32.38127659323519,81.54311460243709,12.858805785378514,1,1.4472225906839211,16,30.93405400255127,True,True,False,True,True,6,1.0,True,True
borough_129__age_9,3,129,9,85+,0.20831968485105284,0.7916803151489471,5,7.153583769197032,11.721840423701387,4.3656762840284555,1,1.4902323163547324,4,5.663351452842299,True,True,False,True,True,6,1.0,True,True
borough_129__age_9,4,129,9,85+,0.13230495345059673,0.8676950465494032,4,9.340394092831213,27.89857882354669,3.1271471697964146,1,1.2357804056622623,3,8.10461368716895,True,True,False,True,True,6,1.0,True,True
borough_129__age_9,5,129,9,85+,0.0,1.0,2,4.3033302066757395,10.911436064666452,1.6971781494147402,0,0.0,2,4.3033302066757395,True,True,True,True,True,6,1.0,True,True
borough_129__age_9,6,129,9,85+,0.0,1.0,3,4.524151178100076,7.749814069962992,2.6410883793502475,0,0.0,3,4.524151178100076,True,True,True,True,True,6,1.0,True,True
borough_129__age_9,7,129,9,85+,0.0,1.0,1,1.0316849801999513,1.0643738983701738,1.0,0,0.0,1,1.0316849801999513,True,True,True,True,True,6,1.0,True,True
borough_129__age_9,8,129,9,85+,0.0,1.0,1,0.9097549429088322,0.8276540561470526,1.0,0,0.0,1,0.9097549429088322,True,True,True,True,True,6,1.0,True,True
borough_135__age_2,3,135,2,16-24,0.03729736592976427,0.9627026340702357,16,51.401728487651255,215.302814283335,12.271728543414246,1,1.9171490768263175,15,49.484579410824935,True,True,False,True,True,6,1.0,True,True
borough_135__age_2,4,135,2,16-24,0.17462696251228033,0.8253730374877197,22,61.85247999835933,353.3090506026292,10.828279874013992,2,10.801110705965064,20,51.05136929239427,True,True,False,True,True,6,1.0,True,True
borough_135__age_2,5,135,2,16-24,0.1973103118923374,0.8026896881076625,45,104.71352851679,387.14149061149055,28.32277944974971,9,20.661058970995,36,84.05246954579499,False,False,False,True,True,6,1.0,True,True
borough_135__age_2,6,135,2,16-24,0.26061102175005807,0.739388978249942,45,79.61963859964146,214.43135456118895,29.563245840190657,8,20.749755366822924,37,58.869883232818545,False,False,False,True,True,6,1.0,True,True
borough_135__age_2,7,135,2,16-24,0.107105998826741,0.8928940011732589,44,96.99537853800717,322.5554231073345,29.16740127044968,6,10.388786899891096,38,86.60659163811607,False,False,False,True,True,6,1.0,True,True
borough_135__age_2,8,135,2,16-24,0.24652783826074948,0.7534721617392506,40,72.96695617685549,184.6798363977998,28.829225743122763,8,17.988385970747025,32,54.97857020610847,False,False,False,True,True,6,1.0,True,True
borough_135__age_3,3,135,3,25-34,0.0511545687852679,0.9488454312147322,71,171.4026176343775,702.1139345544806,41.84343293308753,4,8.768026993752736,67,162.63459064062477,False,True,False,True,True,6,1.0,True,True
borough_135__age_3,4,135,3,25-34,0.19563575177659187,0.804364248223408,76,165.43927644212312,745.3181562727743,36.722779338379894,9,32.36583722013016,67,133.07343922199294,False,False,False,True,True,6,1.0,True,True
borough_135__age_3,5,135,3,25-34,0.05585238637837482,0.9441476136216251,130,158.04784951057303,330.65230135945893,75.5449837554931,8,8.827349557135763,122,149.22049995343727,False,False,False,True,True,6,1.0,True,True
borough_135__age_3,6,135,3,25-34,0.0689591019009207,0.9310408980990794,136,153.42784689993184,259.2329429573704,90.80676219542042,9,10.580246528811259,127,142.8476003711206,False,False,False,True,True,6,1.0,True,True
borough_135__age_3,7,135,3,25-34,0.03969160901948247,0.9603083909805175,121,157.11288893438342,334.4715071755731,73.80138319629827,4,6.23606335950492,117,150.8768255748785,False,True,False,True,True,6,1.0,True,True
borough_135__age_3,8,135,3,25-34,0.10195509435325706,0.898044905646743,121,155.45810982433864,328.2911815263802,73.61520890628658,12,15.849746255119443,109,139.6083635692192,False,False,False,True,True,6,1.0,True,True
borough_135__age_4,3,135,4,35-44,0.13928493650581075,0.8607150634941892,63,99.2179939277921,284.9279411993199,34.54982434372388,10,13.819571984466439,53,85.39842194332566,False,False,False,True,True,6,1.0,True,True
borough_135__age_4,4,135,4,35-44,0.14198243254498386,0.8580175674550161,76,109.44558155590623,241.15940992091382,49.669782016960134,7,15.539349900607986,69,93.90623165529824,False,False,False,True,True,6,1.0,True,True
borough_135__age_4,5,135,4,35-44,0.06334121642978018,0.9366587835702198,79,82.49391335049717,142.09868478322306,47.89098329981727,5,5.225264819673373,74,77.2686485308238,False,False,False,True,True,6,1.0,True,True
borough_135__age_4,6,135,4,35-44,0.033639413882409534,0.9663605861175905,85,103.02926125376642,209.3090160558676,50.71462698799152,4,3.4658439613143486,81,99.56341729245207,False,True,False,True,True,6,1.0,True,True
borough_135__age_4,7,135,4,35-44,0.11207129982316935,0.8879287001768307,77,100.18758838674759,192.09913243611336,52.25194273113421,7,11.228153256651469,70,88.95943513009613,False,False,False,True,True,6,1.0,True,True
borough_135__age_4,8,135,4,35-44,0.028152079880951347,0.9718479201190487,77,82.14376768531206,146.09591731656064,46.186085781697926,3,2.3125179095992148,74,79.83124977571285,False,True,False,True,True,6,1.0,True,True
borough_135__age_5,3,135,5,45-54,0.09820681182807571,0.9017931881719243,54,77.98504716638583,209.2730772880267,29.06091724915528,6,7.658662852472862,48,70.32638431391297,False,False,False,True,True,6,1.0,True,True
borough_135__age_5,4,135,5,45-54,0.03739917116029658,0.9626008288397034,54,87.91254309964214,287.8372811677062,26.85064006612617,4,3.287856246520467,50,84.62468685312167,False,True,False,True,True,6,1.0,True,True
borough_135__age_5,5,135,5,45-54,0.17599059148885965,0.8240094085111405,55,60.013155736407505,96.18246018743741,37.445276970703965,9,10.561750775163407,46,49.4514049612441,False,False,False,True,True,6,1.0,True,True
borough_135__age_5,6,135,5,45-54,0.07087699537726977,0.9291230046227301,58,62.736928287847235,111.04888849812488,35.44314782638231,7,4.446604976241853,51,58.29032331160538,False,False,False,True,True,6,1.0,True,True
borough_135__age_5,7,135,5,45-54,0.24186542744867837,0.7581345725513217,62,86.95830178351102,260.6642483023262,29.009525849136917,10,21.032206831080064,52,65.92609495243096,False,False,False,True,True,6,1.0,True,True
borough_135__age_5,8,135,5,45-54,0.17998281399459254,0.8200171860054075,70,76.57306259245615,134.57549579605418,43.56984813694535,6,13.781835281574327,64,62.79122731088183,False,False,False,True,True,6,1.0,True,True
borough_135__age_6,3,135,6,55-64,0.07309044017030274,0.9269095598296974,51,62.19929449141062,162.2847773804593,23.839279923090675,4,4.546173812659489,47,57.65312067875114,False,True,False,True,True,6,1.0,True,True
borough_135__age_6,4,135,6,55-64,0.047990918625916985,0.9520090813740829,38,43.881761440934255,67.96565587977388,28.332088644378295,3,2.1059260424737776,35,41.77583539846047,False,True,False,True,True,6,1.0,True,True
borough_135__age_6,5,135,6,55-64,0.0224296610461349,0.977570338953865,53,65.17122048593437,193.59254003958299,21.939316353604575,3,1.461768385462431,50,63.709452100471935,False,True,False,True,True,6,1.0,True,True
borough_135__age_6,6,135,6,55-64,0.08997028657423284,0.9100297134257672,62,69.46233382060935,132.91867968611749,36.30050968908105,5,6.249546079955248,57,63.2127877406541,False,False,False,True,True,6,1.0,True,True
borough_135__age_6,7,135,6,55-64,0.11984565298351256,0.8801543470164874,39,42.23608594593435,71.39977254835027,24.98449073943963,4,5.06181129965826,35,37.17427464627609,False,True,False,True,True,6,1.0,True,True
borough_135__age_6,8,135,6,55-64,0.024364718773623662,0.9756352812263763,45,52.33081760672201,91.79843576477202,29.831820646762267,2,1.2750256541815754,43,51.05579195254043,False,True,False,True,True,6,1.0,True,True
borough_135__age_7,3,135,7,65-74,0.0,1.0,28,31.284662360208973,49.60747903778448,19.729486722088975,0,0.0,28,31.284662360208973,True,True,True,True,True,6,1.0,True,True
borough_135__age_7,4,135,7,65-74,0.07754087721361512,0.9224591227863849,39,39.33305619305339,66.14356536689344,23.389868703090105,4,3.0499196807017763,35,36.28313651235161,False,True,False,True,True,6,1.0,True,True
borough_135__age_7,5,135,7,65-74,0.117376282731074,0.882623717268926,31,39.629363123663644,69.63998386391644,22.551504673752955,5,4.651547330455542,26,34.9778157932081,False,False,False,True,True,6,1.0,True,True
borough_135__age_7,6,135,7,65-74,0.025197393103536334,0.9748026068964637,26,33.249194859870116,64.22869056521314,17.212073749303045,1,0.837793033260227,25,32.41140182660989,True,True,False,True,True,6,1.0,True,True
borough_135__age_7,7,135,7,65-74,0.03616243267406086,0.9638375673259392,30,52.45256199115171,131.9387729890072,20.85263639419204,2,1.8968122415870272,28,50.55574974956468,False,True,False,True,True,6,1.0,True,True
borough_135__age_7,8,135,7,65-74,0.05140100040290785,0.948598999597092,32,38.25108015907192,63.7997298143881,22.933406420253792,3,1.966143786668116,29,36.2849363724038,False,True,False,True,True,6,1.0,True,True
borough_135__age_8,3,135,8,75-84,0.10015365881096504,0.899846341189035,9,14.425288124924029,40.534988339413786,5.1335635215846604,1,1.4447453851135068,8,12.980542739810522,True,True,False,True,True,6,1.0,True,True
borough_135__age_8,4,135,8,75-84,0.0,1.0,4,7.674589720216855,26.92791595939061,2.18729616738566,0,0.0,4,7.674589720216855,True,True,True,True,True,6,1.0,True,True
borough_135__age_8,5,135,8,75-84,0.0,1.0,10,29.90714226483044,104.20060043231781,8.583800426656635,0,0.0,10,29.90714226483044,True,True,True,True,True,6,1.0,True,True
borough_135__age_8,6,135,8,75-84,0.0,1.0,15,39.0355408308168,157.64176560785862,9.666051646140684,0,0.0,15,39.0355408308168,True,True,True,True,True,6,1.0,True,True
borough_135__age_8,7,135,8,75-84,0.0671207466966458,0.9328792533033543,15,30.539627729638767,86.00958362726935,10.843778362033813,1,2.049842617050944,14,28.489785112587825,True,True,False,True,True,6,1.0,True,True
borough_135__age_8,8,135,8,75-84,0.0,1.0,14,20.682060048497107,39.0507484196405,10.953634057228602,0,0.0,14,20.682060048497107,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,3,135,9,85+,0.0,1.0,3,7.026665905403439,17.195052279922027,2.8714093416169026,0,0.0,3,7.026665905403439,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,4,135,9,85+,0.0,1.0,2,4.0882055899028185,11.484086416749571,1.4553552053506038,0,0.0,2,4.0882055899028185,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,5,135,9,85+,0.0,1.0,2,3.875613034880213,7.901981086731857,1.9008367941241961,0,0.0,2,3.875613034880213,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,6,135,9,85+,0.0,1.0,2,4.071036608284505,10.438794111912046,1.5876679708703358,0,0.0,2,4.071036608284505,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,7,135,9,85+,0.0,1.0,4,7.650546356397008,18.28841096118225,3.2004343994463595,0,0.0,4,7.650546356397008,True,True,True,True,True,6,1.0,True,True
borough_135__age_9,8,135,9,85+,0.0,1.0,3,3.641600470668017,4.787255859630806,2.7701159864457785,0,0.0,3,3.641600470668017,True,True,True,True,True,6,1.0,True,True
borough_136__age_2,3,136,2,16-24,0.32410842328713374,0.6758915767128661,17,46.66378596989688,278.6180204572084,7.815391543845879,4,15.124126095311551,13,31.539659874585325,True,True,False,True,True,6,1.0,True,True
borough_136__age_2,4,136,2,16-24,0.04912431597604511,0.9508756840239548,23,45.76884591020234,151.71272885480613,13.807590646903613,2,2.2483632483516995,21,43.520482661850636,True,True,False,True,True,6,1.0,True,True
borough_136__age_2,5,136,2,16-24,0.26851219417619515,0.7314878058238049,24,32.81129899590386,78.7380827315588,13.672943313453326,3,8.810233887161335,21,24.00106510874253,True,True,False,True,True,6,1.0,True,True
borough_136__age_2,6,136,2,16-24,0.32247749137777965,0.6775225086222205,27,44.66670424147368,102.07255107362433,19.546042954841198,8,14.404006731903662,19,30.262697509570025,True,False,False,True,True,6,1.0,True,True
borough_136__age_2,7,136,2,16-24,0.15963113888444125,0.8403688611155588,42,49.903657643026534,87.85207571152269,28.347367162159866,7,7.966177704055577,35,41.93747993897096,False,False,False,True,True,6,1.0,True,True
borough_136__age_2,8,136,2,16-24,0.2175922027539195,0.7824077972460806,33,35.65417749569365,59.88306541032391,21.22837841022193,6,7.758071018667207,27,27.896106477026446,False,False,False,True,True,6,1.0,True,True
borough_136__age_3,3,136,3,25-34,0.0,1.0,40,54.50703595185446,122.87651861638426,24.178883009634696,0,0.0,40,54.50703595185446,False,True,True,True,True,6,1.0,True,True
borough_136__age_3,4,136,3,25-34,0.11937376985368797,0.8806262301463119,32,58.355830695289455,249.92417987760717,13.625744326959403,3,6.966155503040263,29,51.389675192249186,False,True,False,True,True,6,1.0,True,True
borough_136__age_3,5,136,3,25-34,0.03543081395656994,0.96456918604343,73,73.51178262423178,140.23168578890684,38.53609941427227,2,2.604582293774967,71,70.90720033045682,False,True,False,True,True,6,1.0,True,True
borough_136__age_3,6,136,3,25-34,0.005755756927079036,0.994244243072921,47,42.142818263712094,48.83272476213122,36.36940473543943,1,0.2425638181479938,46,41.9002544455641,False,True,False,True,True,6,1.0,True,True
borough_136__age_3,7,136,3,25-34,0.15231883053707973,0.8476811694629203,51,52.232161339755685,86.84505502360842,31.41455408693817,4,7.9559417316956536,47,44.27621960806003,False,True,False,True,True,6,1.0,True,True
borough_136__age_3,8,136,3,25-34,0.08247470540002887,0.9175252945999711,59,59.39141623751135,84.60804822077435,41.69036394142037,5,4.89828955747924,54,54.49312668003211,False,False,False,True,True,6,1.0,True,True
borough_136__age_4,3,136,4,35-44,0.06087384223444881,0.9391261577655511,61,61.71371729619395,113.92758309498257,33.42985780133064,5,3.7567510903898853,56,57.95696620580406,False,False,False,True,True,6,1.0,True,True
borough_136__age_4,4,136,4,35-44,0.07161496726028077,0.9283850327397193,30,39.26194464632434,83.11885422522802,18.545735643010875,2,2.8117428804214732,28,36.45020176590287,False,True,False,True,True,6,1.0,True,True
borough_136__age_4,5,136,4,35-44,0.0287315890554361,0.971268410944564,47,41.59056692605012,85.43294862761337,20.247167925457294,2,1.1949630775018842,45,40.39560384854824,False,True,False,True,True,6,1.0,True,True
borough_136__age_4,6,136,4,35-44,0.024118635931376992,0.9758813640686229,64,51.53135888828072,59.833039068917316,44.381515466966896,2,1.2428660840755705,62,50.28849280420515,False,True,False,True,True,6,1.0,True,True
borough_136__age_4,7,136,4,35-44,0.13131249109452492,0.8686875089054751,65,51.57337852911449,74.08784102036911,35.900808233513786,11,6.772228808818909,54,44.801149720295584,False,False,False,True,True,6,1.0,True,True
borough_136__age_4,8,136,4,35-44,0.06309063653901119,0.9369093634609889,51,41.269804443571616,57.17045516693716,29.791554988277177,4,2.6037382321854454,47,38.66606621138617,False,True,False,True,True,6,1.0,True,True
borough_136__age_5,3,136,5,45-54,0.1353644879785859,0.864635512021414,73,63.746220448333574,103.80075690742142,39.147890078217806,7,8.628974491558738,66,55.11724595677483,False,False,False,True,True,6,1.0,True,True
borough_136__age_5,4,136,5,45-54,0.11293038789843615,0.8870696121015638,49,52.53427765177712,88.80652261206193,31.077112887867525,4,5.932716353179336,45,46.60156129859778,False,True,False,True,True,6,1.0,True,True
borough_136__age_5,5,136,5,45-54,0.1153327534527917,0.8846672465472083,66,54.06769414384841,67.57162314249268,43.262473418289126,7,6.235776038453419,59,47.831918105395,False,False,False,True,True,6,1.0,True,True
borough_136__age_5,6,136,5,45-54,0.09197115138460575,0.9080288486153942,80,76.48719894445703,109.48509118207997,53.43459588154866,7,7.034615753105116,73,69.45258319135192,False,False,False,True,True,6,1.0,True,True
borough_136__age_5,7,136,5,45-54,0.09325504693899797,0.906744953061002,69,56.460431557646075,69.8690352630153,45.62508011847512,6,5.265220195104367,63,51.195211362541706,False,False,False,True,True,6,1.0,True,True
borough_136__age_5,8,136,5,45-54,0.16851847184371124,0.8314815281562888,63,55.711614369756234,74.666305916999,41.56873622668137,11,9.388436117537465,52,46.323178252218774,False,False,False,True,True,6,1.0,True,True
borough_136__age_6,3,136,6,55-64,0.10819317170180434,0.8918068282981957,57,46.046939358790254,70.78664009539706,29.953683653505998,5,4.981964416388166,52,41.06497494240209,False,False,False,True,True,6,1.0,True,True
borough_136__age_6,4,136,6,55-64,0.015027385211866872,0.9849726147881331,63,56.59707033699581,104.32402911895743,30.704607536565813,3,0.8505059778171601,60,55.746564359178656,False,True,False,True,True,6,1.0,True,True
borough_136__age_6,5,136,6,55-64,0.08826411172989589,0.911735888270104,54,47.582606945420444,68.89248854524979,32.864315566642226,3,4.19983653583031,51,43.38277040959013,False,True,False,True,True,6,1.0,True,True
borough_136__age_6,6,136,6,55-64,0.09662697158381327,0.9033730284161867,57,50.70060230209745,78.71245696263234,32.65748742941391,4,4.899045657926988,53,45.80155664417046,False,True,False,True,True,6,1.0,True,True
borough_136__age_6,7,136,6,55-64,0.09441895238170775,0.9055810476182923,63,42.35907838547621,54.389352682814156,32.98975687632838,7,3.999499805011304,56,38.359578580464905,False,False,False,True,True,6,1.0,True,True
borough_136__age_6,8,136,6,55-64,0.15917813039497306,0.840821869605027,69,56.047344815718276,66.94016199585296,46.92705794597017,11,8.92151156136842,58,47.12583325434986,False,False,False,True,True,6,1.0,True,True
borough_136__age_7,3,136,7,65-74,0.05207156082312386,0.9479284391768761,59,40.11887109268924,40.715520068973326,39.530965465386025,2,2.0890522362580333,57,38.029818856431206,False,True,False,True,True,6,1.0,True,True
borough_136__age_7,4,136,7,65-74,0.11870418441370244,0.8812958155862977,66,55.08475702228608,82.07263129823139,36.97128273100321,7,6.538791155957437,59,48.54596586632864,False,False,False,True,True,6,1.0,True,True
borough_136__age_7,5,136,7,65-74,0.13832492918586056,0.8616750708141395,41,38.93857954480974,50.98761287946069,29.736888850865398,6,5.386176258133806,35,33.55240328667594,False,False,False,True,True,6,1.0,True,True
borough_136__age_7,6,136,7,65-74,0.18960650683750105,0.8103934931624991,40,39.70160335456856,51.267691244545354,30.744846718471877,7,7.527682327907758,33,32.17392102666081,False,False,False,True,True,6,1.0,True,True
borough_136__age_7,7,136,7,65-74,0.07989062084331582,0.9201093791566842,65,59.35762014232484,76.85783375925709,45.842133412147625,5,4.742117124952039,60,54.6155030173728,False,False,False,True,True,6,1.0,True,True
borough_136__age_7,8,136,7,65-74,0.12167330133865176,0.8783266986613482,52,43.023315121285314,53.31931144883174,34.71548288469082,7,5.234788785339921,45,37.78852633594539,False,False,False,True,True,6,1.0,True,True
borough_136__age_8,3,136,8,75-84,0.07140128035543097,0.928598719644569,37,27.197324667051305,25.820851085981285,28.647176136134178,3,1.9419238034698088,34,25.255400863581496,False,True,False,True,True,6,1.0,True,True
borough_136__age_8,4,136,8,75-84,0.05838364365596677,0.9416163563440333,36,40.64182022571308,69.9366458551885,23.617912055424082,1,2.3728175495878956,35,38.26900267612519,False,True,False,True,True,6,1.0,True,True
borough_136__age_8,5,136,8,75-84,0.06677397596918559,0.9332260240308143,25,48.296828923438206,120.04336096472441,19.43117607932773,2,3.2249712939215307,23,45.07185762951667,True,True,False,True,True,6,1.0,True,True
borough_136__age_8,6,136,8,75-84,0.06743529387607769,0.9325647061239223,19,32.27669998166012,72.50446928222027,14.368567510659204,1,2.176588748613242,18,30.10011123304688,True,True,False,True,True,6,1.0,True,True
borough_136__age_8,7,136,8,75-84,0.1395238085454727,0.8604761914545273,18,34.137580182162694,95.8106377930368,12.163308871932825,2,4.76300520154179,16,29.374574980620903,True,True,False,True,True,6,1.0,True,True
borough_136__age_8,8,136,8,75-84,0.14586574058655738,0.8541342594134427,21,24.002400291965227,38.19743465594024,15.082563134541244,3,3.501127894442509,18,20.50127239752272,True,True,False,True,True,6,1.0,True,True
borough_136__age_9,3,136,9,85+,0.0,1.0,13,9.401051721911374,8.658372210715712,10.207435223063394,0,0.0,13,9.401051721911374,True,True,True,True,True,6,1.0,True,True
